transaction_id,customer_id,amount,timestamp,payment_method,merchant_category,customer_avg_amount,customer_transaction_count,account_age_days,device_id,device_age_days,is_new_device,transaction_location,customer_location,transactions_last_10min,failed_attempts_last_10min,is_fraud
TX132775,C10992,1420.21,2026-08-14 04:10:40,UPI,Entertainment,1153.85,35,1058,D20992,127,0,Kolkata,Kolkata,3,0,0
TX111990,C10059,6857.68,2026-08-14 04:10:49,Debit Card,Electronics,5910.93,133,196,D20059,150,0,Mumbai,Mumbai,1,0,0
TX145906,C10650,5250.5,2026-08-14 04:11:17,Net Banking,Electronics,8491.48,241,798,D20650,66,0,Bengaluru,Bengaluru,2,0,0
TX116782,C10783,5513.65,2026-08-14 04:12:18,UPI,Food & Beverage,6025.01,148,871,D20783,148,0,Delhi,Delhi,1,0,0
TX147474,C11121,1105.42,2026-08-14 04:12:26,UPI,Services,791.6,136,376,D21121,316,0,Bengaluru,Bengaluru,1,0,0
TX118519,C11000,1117.07,2026-08-14 04:13:21,UPI,Services,1578.25,235,24,D21000,62,0,Mumbai,Mumbai,1,0,0
TX111223,C10267,3070.38,2026-08-14 04:13:36,UPI,Food & Beverage,4664.91,295,734,D20267,194,0,Delhi,Delhi,1,0,0
TX100845,C10972,2349.63,2026-08-14 04:14:09,UPI,Electronics,2054.0,26,893,D20972,103,0,Mumbai,Chennai,1,0,0
TX120168,C11280,1499.88,2026-08-14 04:14:47,Net Banking,Retail,1809.46,22,45,D21280,114,0,Mumbai,Mumbai,1,0,0
TX128268,C10327,3958.15,2026-08-14 04:16:25,Credit Card,Travel,7299.8,16,339,D20327,274,0,Hyderabad,Hyderabad,1,0,0
TX140986,C10070,6567.43,2026-08-14 04:16:27,Credit Card,Entertainment,6320.59,63,1153,D76127,5,1,Bengaluru,Bengaluru,1,0,0
TX123221,C11118,788.16,2026-08-14 04:16:44,UPI,Food & Beverage,1126.76,297,271,D21118,169,0,Hyderabad,Hyderabad,2,0,0
TX146353,C11082,941.16,2026-08-14 04:19:30,UPI,Services,2015.29,52,1122,D21082,147,0,Ahmedabad,Ahmedabad,3,0,0
TX147549,C10908,3589.32,2026-08-14 04:19:50,Credit Card,Services,4813.98,31,692,D20908,275,0,Ahmedabad,Ahmedabad,1,0,0
TX107964,C11361,3765.77,2026-08-14 04:20:22,UPI,Entertainment,3128.36,79,634,D21361,224,0,Bengaluru,Bengaluru,1,0,0
TX109696,C10083,2627.23,2026-08-14 04:24:00,UPI,Food & Beverage,3816.22,156,556,D20083,174,0,Delhi,Delhi,2,0,0
TX117072,C10717,3309.56,2026-08-14 04:25:48,Net Banking,Food & Beverage,4625.7,146,611,D20717,113,0,Mumbai,Mumbai,2,0,0
TX105455,C10743,1493.14,2026-08-14 04:26:18,UPI,Entertainment,1269.12,107,851,D20743,124,0,Kolkata,Kolkata,1,0,0
TX145401,C11156,798.11,2026-08-14 04:26:46,UPI,Entertainment,824.65,146,1039,D81169,7,1,Hyderabad,Hyderabad,2,0,0
TX108792,C10865,629.96,2026-08-14 04:27:15,UPI,Retail,537.16,127,688,D20865,356,0,Chennai,Pune,1,0,0
TX115219,C10564,4441.9,2026-08-14 04:27:38,UPI,Entertainment,3200.8,35,530,D20564,132,0,Hyderabad,Hyderabad,1,0,0
TX138285,C10480,1449.54,2026-08-14 04:27:53,UPI,Food & Beverage,1697.04,247,694,D20480,115,0,Ahmedabad,Ahmedabad,1,0,0
TX139511,C10363,4054.37,2026-08-14 04:28:03,UPI,Electronics,5441.89,26,339,D20363,197,0,Chennai,Chennai,1,0,0
TX124012,C11228,4980.16,2026-08-14 04:29:28,UPI,Services,5525.35,265,697,D21228,189,0,Ahmedabad,Ahmedabad,1,0,0
TX141802,C11392,2995.88,2026-08-14 04:31:58,UPI,Travel,6090.33,53,896,D21392,103,0,Chennai,Chennai,2,0,0
TX146686,C10697,1021.93,2026-08-14 04:32:44,Credit Card,Entertainment,899.61,120,1165,D20697,279,0,Chennai,Chennai,1,0,0
TX109321,C11021,8476.76,2026-08-14 04:33:20,Net Banking,Services,10169.24,251,102,D62328,3,1,Bengaluru,Bengaluru,1,0,0
TX135305,C10201,210160.96,2026-08-14 04:33:32,Credit Card,Travel,10823.6,231,772,D95206,0,1,Chennai,Bengaluru,1,1,1
TX123716,C10405,4958.95,2026-08-14 04:35:01,UPI,Electronics,6235.55,179,530,D20405,272,0,Mumbai,Hyderabad,1,0,0
TX119097,C10020,2739.66,2026-08-14 04:35:36,Credit Card,Entertainment,1685.98,224,1026,D20020,223,0,Bengaluru,Bengaluru,1,0,0
TX110834,C10675,6344.48,2026-08-14 04:35:49,UPI,Entertainment,6122.44,242,952,D20675,152,0,Chennai,Chennai,1,0,0
TX110711,C10346,4066.99,2026-08-14 04:35:51,UPI,Retail,3507.98,182,931,D20346,257,0,Hyderabad,Hyderabad,1,0,0
TX130211,C10438,2592.53,2026-08-14 04:35:53,UPI,Retail,2512.06,67,747,D20438,107,0,Delhi,Delhi,2,0,0
TX142527,C11420,986.98,2026-08-14 04:36:14,UPI,Retail,1601.11,265,39,D70239,6,1,Kolkata,Kolkata,1,0,0
TX111863,C10387,3646.51,2026-08-14 04:37:53,Credit Card,Services,2389.45,167,333,D20387,156,0,Pune,Pune,1,0,0
TX126813,C10639,861.82,2026-08-14 04:38:38,UPI,Travel,536.58,251,502,D20639,92,0,Hyderabad,Hyderabad,1,0,0
TX130983,C10803,1163.18,2026-08-14 04:40:04,UPI,Services,1491.86,129,943,D20803,360,0,Hyderabad,Hyderabad,1,0,0
TX122492,C10603,539.46,2026-08-14 04:40:21,Credit Card,Retail,610.49,160,123,D20603,90,0,Pune,Pune,1,0,0
TX148291,C11106,3096.81,2026-08-14 04:40:47,UPI,Services,2337.59,299,927,D21106,79,0,Mumbai,Mumbai,1,0,0
TX125235,C10702,1467.39,2026-08-14 04:42:26,Net Banking,Food & Beverage,1971.47,282,1152,D20702,85,0,Hyderabad,Hyderabad,1,0,0
TX106256,C10726,4706.12,2026-08-14 04:44:50,UPI,Travel,4422.54,191,695,D20726,200,0,Hyderabad,Hyderabad,1,0,0
TX118564,C11467,2098.06,2026-08-14 04:45:22,Debit Card,Travel,1544.71,190,627,D21467,324,0,Ahmedabad,Ahmedabad,1,0,0
TX120349,C11348,5738.88,2026-08-14 04:45:25,UPI,Entertainment,7833.58,76,929,D21348,259,0,Mumbai,Mumbai,2,1,0
TX108113,C11047,1279.57,2026-08-14 04:45:43,Credit Card,Services,646.44,173,1003,D21047,68,0,Pune,Pune,1,0,0
TX115308,C11290,3180.34,2026-08-14 04:46:57,UPI,Services,3800.75,115,840,D21290,179,0,Pune,Pune,1,0,0
TX137449,C10361,3399.84,2026-08-14 04:47:12,Net Banking,Food & Beverage,4059.35,111,875,D20361,357,0,Mumbai,Mumbai,2,0,0
TX104117,C11476,1656.45,2026-08-14 04:48:23,Credit Card,Services,685.45,217,194,D21476,284,0,Kolkata,Kolkata,1,0,0
TX116957,C10095,1509.56,2026-08-14 04:50:51,UPI,Food & Beverage,1542.69,256,547,D20095,62,0,Delhi,Delhi,1,0,0
TX149465,C10210,5788.62,2026-08-14 04:51:19,Credit Card,Electronics,5275.85,147,193,D20210,292,0,Bengaluru,Bengaluru,1,0,0
TX134558,C10958,1607.88,2026-08-14 04:52:40,UPI,Travel,1885.22,22,219,D68333,0,1,Kolkata,Kolkata,1,0,0
TX134800,C10093,1868.48,2026-08-14 04:52:58,Credit Card,Electronics,1379.75,282,1137,D20093,246,0,Bengaluru,Bengaluru,1,0,0
TX106682,C10213,1973.42,2026-08-14 04:53:07,UPI,Entertainment,1780.43,135,52,D20213,129,0,Bengaluru,Bengaluru,2,1,0
TX138076,C10127,12636.89,2026-08-14 04:53:08,UPI,Retail,8628.79,105,778,D20127,46,0,Hyderabad,Hyderabad,1,0,0
TX125509,C11250,2792.49,2026-08-14 04:53:12,UPI,Entertainment,3637.82,73,848,D21250,129,0,Mumbai,Mumbai,1,0,0
TX100553,C11076,4207.93,2026-08-14 04:53:54,UPI,Food & Beverage,4477.79,52,497,D58930,1,1,Kolkata,Kolkata,1,0,0
TX110982,C11063,2522.04,2026-08-14 04:54:33,Credit Card,Retail,2686.92,148,19,D21063,284,0,Pune,Pune,1,0,0
TX137210,C11089,1216.92,2026-08-14 04:55:05,Credit Card,Retail,1137.46,149,911,D21089,200,0,Kolkata,Kolkata,2,0,0
TX147470,C10047,3371.93,2026-08-14 04:56:13,UPI,Electronics,2644.63,146,327,D20047,289,0,Mumbai,Mumbai,1,0,0
TX149663,C10418,8905.47,2026-08-14 04:56:32,UPI,Services,6902.0,54,835,D20418,194,0,Ahmedabad,Ahmedabad,1,0,0
TX141026,C10435,2037.27,2026-08-14 04:57:24,UPI,Travel,2271.55,260,957,D20435,357,0,Ahmedabad,Ahmedabad,1,0,0
TX109343,C11075,2878.65,2026-08-14 04:59:46,Credit Card,Services,2476.24,109,873,D21075,50,0,Mumbai,Mumbai,1,0,0
TX146833,C11430,314.03,2026-08-14 05:02:53,Debit Card,Travel,529.2,196,665,D21430,241,0,Bengaluru,Bengaluru,1,0,0
TX126200,C10705,1318.93,2026-08-14 05:03:09,Credit Card,Entertainment,1266.38,263,545,D20705,191,0,Bengaluru,Bengaluru,1,0,0
TX134528,C10117,3840.14,2026-08-14 05:06:06,UPI,Electronics,4261.55,246,906,D20117,194,0,Chennai,Chennai,1,0,0
TX119315,C10165,1957.57,2026-08-14 05:06:12,UPI,Food & Beverage,2058.6,135,1091,D74358,2,1,Hyderabad,Hyderabad,1,1,0
TX108430,C10337,1522.24,2026-08-14 05:06:18,UPI,Retail,2161.27,124,535,D20337,149,0,Hyderabad,Hyderabad,2,0,0
TX133822,C11034,1664.25,2026-08-14 05:07:18,UPI,Entertainment,2111.53,123,1091,D21034,266,0,Mumbai,Mumbai,1,0,0
TX146392,C10204,1948.55,2026-08-14 05:07:24,UPI,Travel,3559.64,84,444,D20204,33,0,Delhi,Delhi,1,0,0
TX132836,C10191,1762.77,2026-08-14 05:07:33,UPI,Retail,2107.5,15,485,D20191,162,0,Delhi,Delhi,1,1,0
TX110574,C11222,1205.05,2026-08-14 05:08:42,UPI,Travel,2357.03,213,170,D21222,164,0,Chennai,Chennai,2,0,0
TX112225,C11126,836.78,2026-08-14 05:12:47,UPI,Services,1166.7,160,1144,D21126,198,0,Delhi,Delhi,1,0,0
TX120186,C10447,1806.26,2026-08-14 05:12:50,UPI,Travel,1218.98,290,801,D20447,60,0,Ahmedabad,Ahmedabad,1,0,0
TX100357,C10212,682.42,2026-08-14 05:13:19,UPI,Retail,640.84,271,62,D20212,168,0,Pune,Pune,1,0,0
TX132124,C10155,3496.63,2026-08-14 05:13:23,Credit Card,Entertainment,4170.81,248,597,D20155,144,0,Chennai,Chennai,1,0,0
TX105239,C10236,783.03,2026-08-14 05:13:53,UPI,Travel,1103.72,48,95,D20236,289,0,Chennai,Chennai,1,0,0
TX139081,C11385,4600.64,2026-08-14 05:15:07,UPI,Services,5457.13,292,278,D21385,353,0,Bengaluru,Bengaluru,1,0,0
TX125831,C10778,4637.13,2026-08-14 05:15:14,UPI,Retail,5785.13,295,995,D20778,339,0,Mumbai,Mumbai,1,0,0
TX119050,C10242,2063.65,2026-08-14 05:16:57,UPI,Entertainment,1928.17,110,701,D20242,338,0,Pune,Pune,2,0,0
TX135979,C10846,4003.66,2026-08-14 05:17:04,UPI,Entertainment,3760.03,156,421,D20846,324,0,Bengaluru,Bengaluru,1,0,0
TX111266,C11402,1164.63,2026-08-14 05:17:09,Net Banking,Retail,1412.83,54,971,D21402,168,0,Bengaluru,Bengaluru,1,0,0
TX102326,C10218,3144.32,2026-08-14 05:17:48,UPI,Food & Beverage,3803.87,70,643,D20218,68,0,Pune,Pune,1,0,0
TX127214,C10106,720.65,2026-08-14 05:18:08,UPI,Retail,907.67,273,1086,D20106,341,0,Kolkata,Kolkata,1,0,0
TX110438,C11457,11957.32,2026-08-14 05:18:18,UPI,Retail,15211.45,115,144,D21457,43,0,Hyderabad,Hyderabad,2,0,0
TX136826,C11212,11471.17,2026-08-14 05:18:36,UPI,Entertainment,6430.95,231,725,D21212,305,0,Mumbai,Mumbai,3,0,0
TX114049,C10174,3287.26,2026-08-14 05:20:27,UPI,Services,2318.38,63,665,D43839,1,1,Mumbai,Mumbai,2,0,0
TX132438,C10778,4426.37,2026-08-14 05:20:52,Net Banking,Services,5785.13,295,995,D20778,247,0,Mumbai,Mumbai,1,0,0
TX101577,C10537,6235.04,2026-08-14 05:22:19,UPI,Entertainment,4523.38,107,1135,D20537,354,0,Mumbai,Mumbai,2,0,0
TX120535,C11130,2672.78,2026-08-14 05:22:35,UPI,Services,2158.96,170,340,D21130,115,0,Pune,Pune,1,0,0
TX118182,C10464,1749.72,2026-08-14 05:22:45,UPI,Food & Beverage,2475.4,101,682,D20464,304,0,Kolkata,Kolkata,1,0,0
TX102286,C10931,786.11,2026-08-14 05:23:02,Credit Card,Food & Beverage,602.75,62,735,D20931,348,0,Chennai,Hyderabad,2,0,0
TX141548,C10125,1627.25,2026-08-14 05:23:57,Net Banking,Travel,2025.01,19,1133,D20125,150,0,Mumbai,Mumbai,1,0,0
TX149229,C10881,5849.15,2026-08-14 05:25:15,Debit Card,Services,3300.9,135,118,D20881,308,0,Hyderabad,Hyderabad,1,0,0
TX114145,C10376,2886.65,2026-08-14 05:26:00,UPI,Travel,2766.76,192,992,D20376,62,0,Hyderabad,Hyderabad,1,0,0
TX108263,C10843,4761.75,2026-08-14 05:26:41,Credit Card,Services,3535.11,167,1014,D20843,50,0,Pune,Pune,1,0,0
TX135066,C11221,5560.68,2026-08-14 05:27:56,UPI,Entertainment,4998.93,216,397,D21221,96,0,Hyderabad,Hyderabad,1,0,0
TX120869,C10373,6363.36,2026-08-14 05:28:12,UPI,Food & Beverage,4600.23,112,1192,D20373,30,0,Hyderabad,Kolkata,1,0,0
TX101967,C11449,2258.22,2026-08-14 05:29:52,UPI,Services,1735.35,43,662,D21449,226,0,Ahmedabad,Ahmedabad,1,0,0
TX114555,C10397,3793.72,2026-08-14 05:30:17,UPI,Retail,5036.72,271,63,D20397,231,0,Chennai,Chennai,1,0,0
TX114156,C10421,1260.09,2026-08-14 05:30:19,Credit Card,Entertainment,1278.74,48,91,D20421,347,0,Delhi,Delhi,1,0,0
TX101708,C10176,607.16,2026-08-14 05:30:31,Debit Card,Food & Beverage,678.82,165,382,D20176,275,0,Pune,Pune,2,0,0
TX107648,C10157,2772.56,2026-08-14 05:30:53,UPI,Electronics,2015.78,292,643,D20157,124,0,Mumbai,Mumbai,1,0,0
TX123728,C10395,203122.46,2026-08-14 05:31:11,Credit Card,Travel,5827.23,116,235,D99369,0,1,Chennai,Ahmedabad,1,2,1
TX126560,C11320,1808.27,2026-08-14 05:31:34,UPI,Services,1913.88,247,1127,D21320,277,0,Delhi,Delhi,1,0,0
TX116544,C10865,454.27,2026-08-14 05:31:56,Credit Card,Electronics,537.16,127,688,D20865,64,0,Pune,Pune,1,0,0
TX122999,C10246,998.0,2026-08-14 05:32:44,Net Banking,Entertainment,1025.49,104,832,D20246,110,0,Chennai,Kolkata,1,0,0
TX141471,C10557,6581.2,2026-08-14 05:32:48,Credit Card,Services,3327.39,155,11,D20557,129,0,Mumbai,Mumbai,1,0,0
TX103419,C10904,28556.69,2026-08-14 05:36:11,UPI,Entertainment,17158.04,125,950,D20904,329,0,Pune,Pune,1,1,0
TX104439,C11493,618.01,2026-08-14 05:36:57,UPI,Food & Beverage,503.34,132,708,D21493,56,0,Mumbai,Mumbai,2,0,0
TX117719,C11435,2273.07,2026-08-14 05:38:23,Credit Card,Services,1908.68,72,1009,D34250,3,1,Ahmedabad,Ahmedabad,1,0,0
TX135875,C10901,2432.19,2026-08-14 05:39:42,UPI,Food & Beverage,2533.74,251,983,D20901,166,0,Hyderabad,Hyderabad,3,0,0
TX115048,C10438,2470.21,2026-08-14 05:40:05,Debit Card,Travel,2512.06,67,747,D20438,325,0,Delhi,Delhi,1,0,0
TX132374,C11360,13809.01,2026-08-14 05:41:02,Credit Card,Entertainment,9481.18,34,798,D93187,5,1,Kolkata,Kolkata,1,0,0
TX119960,C10826,2405.07,2026-08-14 05:41:38,Credit Card,Retail,2418.78,227,292,D20826,313,0,Delhi,Delhi,1,0,0
TX116115,C10672,1987.61,2026-08-14 05:41:40,UPI,Entertainment,2197.31,133,994,D20672,185,0,Hyderabad,Hyderabad,1,0,0
TX137722,C10352,8653.95,2026-08-14 05:42:01,UPI,Travel,4308.69,241,107,D20352,247,0,Hyderabad,Hyderabad,1,0,0
TX110715,C10127,7864.89,2026-08-14 05:43:31,Credit Card,Food & Beverage,8628.79,105,778,D20127,77,0,Hyderabad,Hyderabad,1,0,0
TX131756,C10241,4407.74,2026-08-14 05:44:23,UPI,Services,4604.65,245,604,D20241,354,0,Mumbai,Mumbai,1,0,0
TX134324,C10536,4895.66,2026-08-14 05:44:49,UPI,Entertainment,5075.09,86,1192,D20536,161,0,Hyderabad,Hyderabad,1,0,0
TX146050,C10515,361.39,2026-08-14 05:46:16,UPI,Retail,604.36,139,978,D20515,167,0,Bengaluru,Bengaluru,2,0,0
TX125401,C10801,733.49,2026-08-14 05:46:42,UPI,Travel,554.51,215,1096,D20801,323,0,Bengaluru,Bengaluru,1,0,0
TX118648,C11010,2614.31,2026-08-14 05:48:36,UPI,Services,3536.25,261,569,D21010,257,0,Chennai,Chennai,2,0,0
TX141342,C11082,2753.55,2026-08-14 05:48:40,UPI,Electronics,2015.29,52,1122,D21082,85,0,Ahmedabad,Ahmedabad,2,0,0
TX107869,C10719,2718.12,2026-08-14 05:52:12,UPI,Food & Beverage,1721.7,116,263,D20719,54,0,Pune,Pune,1,0,0
TX109419,C10513,8490.25,2026-08-14 05:52:49,Net Banking,Travel,5066.9,129,165,D20513,133,0,Ahmedabad,Ahmedabad,1,0,0
TX132969,C10097,1953.11,2026-08-14 05:53:26,Credit Card,Services,2648.28,45,694,D20097,358,0,Pune,Pune,1,0,0
TX115660,C11248,6286.04,2026-08-14 05:55:10,Net Banking,Travel,9026.05,286,949,D21248,81,0,Kolkata,Hyderabad,2,0,0
TX135182,C10722,5949.75,2026-08-14 05:56:20,UPI,Entertainment,6684.34,58,926,D20722,249,0,Bengaluru,Bengaluru,1,0,0
TX114553,C10820,5478.49,2026-08-14 05:56:33,Net Banking,Services,3493.38,285,514,D20820,362,0,Ahmedabad,Ahmedabad,1,0,0
TX133322,C10540,6690.45,2026-08-14 05:57:04,Credit Card,Retail,5295.7,138,831,D48588,9,1,Pune,Pune,1,0,0
TX100706,C11236,1512.58,2026-08-14 05:57:22,UPI,Retail,1608.66,192,216,D21236,88,0,Ahmedabad,Ahmedabad,2,0,0
TX145182,C11098,11125.32,2026-08-14 05:58:32,UPI,Retail,12291.9,227,211,D21098,248,0,Hyderabad,Hyderabad,1,0,0
TX123828,C10709,6170.64,2026-08-14 05:59:25,UPI,Entertainment,12547.02,126,936,D20709,58,0,Ahmedabad,Ahmedabad,2,0,0
TX144653,C11222,2243.42,2026-08-14 06:00:28,Credit Card,Electronics,2357.03,213,170,D21222,148,0,Chennai,Chennai,1,0,0
TX122755,C10798,568.2,2026-08-14 06:01:32,UPI,Services,554.49,279,163,D20798,145,0,Pune,Pune,1,0,0
TX115437,C11083,679.69,2026-08-14 06:03:04,Net Banking,Retail,1013.34,160,1055,D21083,193,0,Mumbai,Mumbai,1,0,0
TX127122,C10439,24396.3,2026-08-14 06:03:32,UPI,Food & Beverage,18054.59,108,406,D20439,86,0,Ahmedabad,Ahmedabad,1,0,0
TX142522,C11045,2229.43,2026-08-14 06:03:38,UPI,Food & Beverage,3532.15,280,430,D21045,248,0,Bengaluru,Bengaluru,1,0,0
TX113497,C10410,6409.0,2026-08-14 06:03:48,Credit Card,Travel,7246.56,90,1147,D20410,193,0,Bengaluru,Bengaluru,1,0,0
TX146558,C10256,2546.28,2026-08-14 06:04:16,Debit Card,Electronics,3329.6,47,148,D20256,298,0,Ahmedabad,Ahmedabad,1,0,0
TX147109,C11273,3401.38,2026-08-14 06:07:10,Credit Card,Travel,2399.59,225,915,D21273,203,0,Bengaluru,Pune,1,0,0
TX116759,C10275,4741.01,2026-08-14 06:07:52,UPI,Retail,3464.23,51,1048,D20275,291,0,Mumbai,Mumbai,2,0,0
TX112611,C10387,2131.09,2026-08-14 06:10:04,UPI,Services,2389.45,167,333,D20387,305,0,Pune,Pune,1,0,0
TX140581,C11271,2307.78,2026-08-14 06:10:37,UPI,Food & Beverage,3819.71,20,1131,D21271,93,0,Kolkata,Kolkata,1,0,0
TX109462,C10537,3767.95,2026-08-14 06:10:55,UPI,Retail,4523.38,107,1135,D20537,178,0,Mumbai,Mumbai,1,0,0
TX138796,C10347,2249.62,2026-08-14 06:11:15,UPI,Retail,2054.46,199,643,D20347,30,0,Kolkata,Kolkata,1,0,0
TX135345,C10589,3407.24,2026-08-14 06:11:57,Debit Card,Electronics,3821.33,224,779,D20589,98,0,Bengaluru,Bengaluru,1,1,0
TX136450,C10136,639.21,2026-08-14 06:13:41,Credit Card,Entertainment,570.64,124,626,D20136,90,0,Delhi,Delhi,1,0,0
TX114200,C10772,5086.6,2026-08-14 06:15:03,UPI,Food & Beverage,6909.38,232,256,D20772,244,0,Bengaluru,Bengaluru,1,0,0
TX138110,C10008,1910.43,2026-08-14 06:15:12,UPI,Travel,1868.83,199,967,D20008,151,0,Pune,Pune,1,0,0
TX134587,C10465,2317.83,2026-08-14 06:15:23,UPI,Services,2960.55,251,11,D20465,349,0,Ahmedabad,Ahmedabad,1,0,0
TX149831,C11001,1853.52,2026-08-14 06:16:05,Credit Card,Electronics,1812.11,131,286,D21001,47,0,Chennai,Chennai,1,0,0
TX130133,C10564,3578.13,2026-08-14 06:16:46,UPI,Electronics,3200.8,35,530,D20564,68,0,Hyderabad,Hyderabad,1,0,0
TX126599,C10204,7079.93,2026-08-14 06:17:28,Credit Card,Retail,3559.64,84,444,D20204,169,0,Pune,Delhi,1,1,0
TX138860,C11491,2982.38,2026-08-14 06:18:07,Credit Card,Services,3884.38,173,157,D21491,197,0,Hyderabad,Hyderabad,1,0,0
TX126230,C11026,5792.25,2026-08-14 06:19:14,Credit Card,Food & Beverage,5455.09,287,622,D21026,213,0,Kolkata,Kolkata,1,0,0
TX142380,C10591,503.27,2026-08-14 06:20:20,UPI,Electronics,686.08,45,462,D20591,324,0,Mumbai,Mumbai,1,0,0
TX133726,C11168,2406.49,2026-08-14 06:20:23,Credit Card,Retail,3117.85,171,1044,D21168,359,0,Hyderabad,Hyderabad,2,0,0
TX132788,C11431,281.22,2026-08-14 06:20:36,UPI,Travel,534.1,248,313,D21431,298,0,Kolkata,Kolkata,1,0,0
TX125612,C10269,1310.99,2026-08-14 06:22:30,UPI,Travel,1833.38,246,1075,D20269,30,0,Hyderabad,Hyderabad,1,0,0
TX128166,C10278,3624.57,2026-08-14 06:22:36,Debit Card,Electronics,4687.86,298,205,D20278,111,0,Hyderabad,Hyderabad,1,0,0
TX111756,C11180,12170.44,2026-08-14 06:23:48,UPI,Retail,6341.22,260,550,D21180,113,0,Chennai,Mumbai,1,0,0
TX103817,C10795,7996.4,2026-08-14 06:24:10,UPI,Food & Beverage,3832.65,100,897,D20795,202,0,Delhi,Delhi,1,0,0
TX115101,C10316,4442.5,2026-08-14 06:24:11,Debit Card,Retail,2561.57,141,934,D20316,318,0,Pune,Pune,1,0,0
TX102749,C11140,2057.06,2026-08-14 06:24:17,UPI,Entertainment,2173.76,123,101,D21140,344,0,Delhi,Delhi,1,0,0
TX107206,C11048,3954.1,2026-08-14 06:26:54,UPI,Services,4960.42,33,1037,D21048,57,0,Pune,Pune,1,0,0
TX125769,C11316,2065.2,2026-08-14 06:28:41,UPI,Electronics,1316.0,196,790,D21316,78,0,Delhi,Delhi,1,0,0
TX133128,C11248,10806.94,2026-08-14 06:29:09,UPI,Entertainment,9026.05,286,949,D21248,321,0,Hyderabad,Hyderabad,1,0,0
TX139533,C11026,3066.27,2026-08-14 06:29:22,UPI,Retail,5455.09,287,622,D21026,37,0,Kolkata,Kolkata,1,0,0
TX100256,C10355,1585.56,2026-08-14 06:29:45,UPI,Entertainment,1412.51,236,967,D20355,208,0,Bengaluru,Bengaluru,1,0,0
TX114292,C11021,15932.99,2026-08-14 06:30:06,UPI,Electronics,10169.24,251,102,D21021,48,0,Bengaluru,Bengaluru,1,0,0
TX108725,C11421,2574.06,2026-08-14 06:30:38,UPI,Retail,4992.22,246,377,D21421,46,0,Chennai,Hyderabad,1,0,0
TX114751,C10572,1336.27,2026-08-14 06:31:12,Credit Card,Retail,1232.87,159,814,D20572,242,0,Hyderabad,Hyderabad,1,0,0
TX125495,C10099,2891.34,2026-08-14 06:31:49,Debit Card,Entertainment,2016.44,151,981,D20099,83,0,Pune,Pune,1,0,0
TX127115,C10540,5096.81,2026-08-14 06:32:04,Credit Card,Entertainment,5295.7,138,831,D20540,129,0,Pune,Pune,1,0,0
TX135539,C10751,3381.64,2026-08-14 06:32:18,UPI,Food & Beverage,2698.07,241,222,D20751,237,0,Kolkata,Kolkata,1,0,0
TX134104,C10071,6105.25,2026-08-14 06:32:38,UPI,Services,7061.62,125,596,D20071,193,0,Kolkata,Kolkata,1,0,0
TX105553,C11364,2420.45,2026-08-14 06:33:41,Net Banking,Travel,2721.62,201,147,D21364,289,0,Pune,Pune,1,0,0
TX149517,C10015,7691.55,2026-08-14 06:34:52,UPI,Retail,7701.27,59,1035,D20015,148,0,Chennai,Chennai,2,1,0
TX133376,C10718,4091.56,2026-08-14 06:35:19,Net Banking,Electronics,3158.52,70,147,D20718,255,0,Bengaluru,Bengaluru,2,0,0
TX140393,C10407,1426.92,2026-08-14 06:35:20,Net Banking,Travel,1491.31,133,984,D20407,354,0,Chennai,Chennai,2,0,0
TX149301,C10729,458.98,2026-08-14 06:35:21,UPI,Retail,610.89,172,279,D87064,7,1,Ahmedabad,Ahmedabad,1,0,0
TX121716,C10014,2436.0,2026-08-14 06:35:25,UPI,Travel,3958.25,273,44,D20014,188,0,Bengaluru,Bengaluru,1,0,0
TX109515,C10897,3129.6,2026-08-14 06:36:58,Credit Card,Services,2363.46,117,829,D20897,46,0,Mumbai,Mumbai,1,0,0
TX139165,C11418,1699.76,2026-08-14 06:37:06,UPI,Entertainment,1589.34,288,723,D21418,284,0,Bengaluru,Bengaluru,1,0,0
TX120152,C10800,19359.36,2026-08-14 06:37:24,Debit Card,Travel,11311.0,284,293,D20800,66,0,Hyderabad,Hyderabad,1,0,0
TX113689,C11183,3708.71,2026-08-14 06:37:25,UPI,Food & Beverage,2801.39,102,514,D80183,0,1,Pune,Pune,2,1,0
TX136835,C10232,1088.85,2026-08-14 06:37:48,UPI,Electronics,979.59,16,1036,D20232,140,0,Mumbai,Mumbai,1,0,0
TX127833,C10538,1023.89,2026-08-14 06:37:58,Net Banking,Entertainment,1688.18,111,28,D20538,315,0,Bengaluru,Bengaluru,1,0,0
TX130856,C10395,7501.8,2026-08-14 06:38:26,UPI,Food & Beverage,5827.23,116,235,D20395,242,0,Ahmedabad,Ahmedabad,1,0,0
TX131033,C11333,6879.37,2026-08-14 06:39:33,UPI,Entertainment,5760.94,209,236,D21333,58,0,Kolkata,Ahmedabad,3,0,0
TX121388,C10774,3743.34,2026-08-14 06:39:39,UPI,Travel,2748.52,290,939,D20774,201,0,Delhi,Delhi,1,0,0
TX120643,C10380,1292.07,2026-08-14 06:41:19,UPI,Electronics,2121.31,236,555,D20380,130,0,Hyderabad,Hyderabad,1,0,0
TX132636,C10153,18712.5,2026-08-14 06:42:08,UPI,Travel,17013.25,131,1166,D20153,232,0,Bengaluru,Bengaluru,1,0,0
