transaction_id,customer_id,amount,timestamp,customer_avg_amount,customer_transaction_count,account_age_days,device_id,device_age_days,is_new_device,transaction_location,customer_location,transactions_last_10min,failed_attempts_last_10min,is_fraud,amount_ratio,location_mismatch,high_velocity,high_failed_attempts,new_account,payment_method,merchant_category,pay_Credit Card,pay_Debit Card,pay_Net Banking,pay_UPI,cat_Electronics,cat_Entertainment,cat_Food & Beverage,cat_Retail,cat_Services,cat_Travel
TX120773,C10879,3456.82,2026-08-13 13:26:39,7078.6,205,795,D20879,67,0,Hyderabad,Hyderabad,1,0,0,0.4883479784138106,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX126361,C10000,3369.43,2026-08-13 13:27:09,1907.8,280,1140,D20000,298,0,Mumbai,Mumbai,2,1,0,1.7661337666422057,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX111663,C10812,2595.05,2026-08-13 13:28:24,3122.62,73,503,D20812,200,0,Kolkata,Kolkata,1,0,0,0.8310489268626987,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX128139,C10540,7325.16,2026-08-13 13:28:47,5295.7,138,831,D20540,112,0,Pune,Pune,2,0,0,1.3832279018826594,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX147675,C10349,14161.96,2026-08-13 13:32:09,10055.39,202,828,D20349,107,0,Kolkata,Kolkata,1,0,0,1.4083949006453256,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX107807,C10649,433.31,2026-08-13 13:32:58,738.48,106,1043,D78315,5,1,Chennai,Delhi,1,0,0,0.5867592893510996,1,0,0,0,Credit Card,Entertainment,1,0,0,0,0,1,0,0,0,0
TX119019,C10624,989.05,2026-08-13 13:34:43,1213.84,276,699,D20624,75,0,Ahmedabad,Ahmedabad,1,0,0,0.8148108482172279,0,0,0,0,Credit Card,Travel,1,0,0,0,0,0,0,0,0,1
TX142325,C10382,5327.86,2026-08-13 13:35:59,1953.35,105,1072,D30372,2,1,Delhi,Chennai,11,5,1,2.7275501062277625,1,1,1,0,Net Banking,Services,0,0,1,0,0,0,0,0,1,0
TX112629,C10817,2354.01,2026-08-13 13:36:54,2685.99,85,183,D20817,296,0,Pune,Pune,1,0,0,0.876403113935644,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX149481,C10651,3790.11,2026-08-13 13:37:03,5731.17,256,811,D20651,284,0,Hyderabad,Hyderabad,1,0,0,0.6613152288276216,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX122774,C10601,1205.98,2026-08-13 13:40:00,909.91,281,469,D20601,273,0,Hyderabad,Hyderabad,1,0,0,1.325383829169918,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX115946,C11006,1432.21,2026-08-13 13:40:03,1204.08,244,629,D55344,7,1,Delhi,Delhi,1,0,0,1.1894641552056342,0,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX137497,C10884,5584.32,2026-08-13 13:40:07,4805.22,51,1142,D20884,269,0,Hyderabad,Hyderabad,1,0,0,1.1621361769076128,0,0,0,0,Net Banking,Entertainment,0,0,1,0,0,1,0,0,0,0
TX105361,C11121,926.53,2026-08-13 13:41:56,791.6,136,376,D21121,217,0,Bengaluru,Bengaluru,1,0,0,1.1704522486104092,0,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX122901,C10979,1899.43,2026-08-13 13:42:30,2215.49,233,674,D20979,311,0,Pune,Pune,1,0,0,0.857340813996001,0,0,0,0,Net Banking,Food & Beverage,0,0,1,0,0,0,1,0,0,0
TX106456,C10788,12745.39,2026-08-13 13:43:10,14889.94,256,864,D20788,83,0,Hyderabad,Ahmedabad,3,0,0,0.8559732275616959,1,0,0,0,Credit Card,Electronics,1,0,0,0,1,0,0,0,0,0
TX105689,C10789,717.95,2026-08-13 13:44:32,740.63,76,525,D20789,145,0,Pune,Ahmedabad,1,0,0,0.9693774219245778,1,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX118390,C11287,2227.53,2026-08-13 13:45:13,2011.09,115,190,D21287,99,0,Delhi,Delhi,1,0,0,1.1076232291941188,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX148092,C11221,4378.58,2026-08-13 13:45:16,4998.93,216,397,D21221,164,0,Hyderabad,Hyderabad,1,0,0,0.875903443336874,0,0,0,0,Debit Card,Retail,0,1,0,0,0,0,0,1,0,0
TX110190,C10534,1563.44,2026-08-13 13:45:30,3286.26,72,1194,D20534,360,0,Mumbai,Mumbai,1,0,0,0.4757505492566017,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX136592,C10292,2914.99,2026-08-13 13:46:08,3196.55,142,897,D20292,30,0,Kolkata,Kolkata,1,0,0,0.9119175360936008,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX102244,C10272,4671.86,2026-08-13 13:46:27,2595.81,162,154,D20272,158,0,Mumbai,Mumbai,1,0,0,1.7997696287478666,0,0,0,0,Net Banking,Retail,0,0,1,0,0,0,0,1,0,0
TX113158,C10857,2318.24,2026-08-13 13:46:34,2287.26,222,583,D20857,278,0,Hyderabad,Hyderabad,1,0,0,1.013544590470694,0,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX102978,C11331,4362.39,2026-08-13 13:47:05,4945.4,230,433,D21331,263,0,Chennai,Chennai,1,0,0,0.882110648279209,0,0,0,0,Credit Card,Food & Beverage,1,0,0,0,0,0,1,0,0,0
TX125961,C11023,616.59,2026-08-13 13:48:28,527.24,110,1189,D21023,216,0,Bengaluru,Bengaluru,1,0,0,1.1694674152188758,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX105830,C10644,1940.16,2026-08-13 13:49:38,1677.69,261,603,D20644,156,0,Hyderabad,Hyderabad,1,0,0,1.1564472578366682,0,0,0,0,Credit Card,Electronics,1,0,0,0,1,0,0,0,0,0
TX102834,C10834,2745.53,2026-08-13 13:50:45,2016.5,242,826,D20834,106,0,Pune,Pune,1,0,0,1.3615323580461196,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX128238,C11125,6487.92,2026-08-13 13:52:16,4120.61,177,48,D21125,232,0,Mumbai,Mumbai,1,0,0,1.57450474565659,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX147718,C11193,2953.76,2026-08-13 13:52:41,2660.74,29,230,D21193,296,0,Pune,Pune,1,0,0,1.1101272578305286,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX102459,C11024,1577.84,2026-08-13 13:54:30,1278.94,180,179,D21024,350,0,Kolkata,Kolkata,1,0,0,1.233709165402599,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX137646,C11384,5966.58,2026-08-13 13:55:39,6014.83,23,81,D21384,144,0,Mumbai,Mumbai,1,0,0,0.9919781606462693,0,0,0,0,Credit Card,Travel,1,0,0,0,0,0,0,0,0,1
TX123858,C10209,2603.95,2026-08-13 13:57:09,2724.51,90,142,D20209,137,0,Pune,Pune,1,0,0,0.9557498412558587,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX147666,C10295,882.06,2026-08-13 13:57:40,741.42,223,788,D20295,236,0,Delhi,Delhi,2,0,0,1.18969005422028,0,0,0,0,Credit Card,Electronics,1,0,0,0,1,0,0,0,0,0
TX135164,C10278,6644.64,2026-08-13 13:58:24,4687.86,298,205,D20278,192,0,Hyderabad,Hyderabad,2,0,0,1.4174143425784902,0,0,0,0,Debit Card,Services,0,1,0,0,0,0,0,0,1,0
TX105515,C10295,1092.73,2026-08-13 14:00:19,741.42,223,788,D40926,4,1,Delhi,Delhi,1,0,0,1.4738339942272938,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX122485,C11257,3435.28,2026-08-13 14:01:37,2511.2,103,22,D21257,39,0,Ahmedabad,Ahmedabad,1,0,0,1.3679834342147184,0,0,0,1,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX104616,C11196,1909.93,2026-08-13 14:03:38,1898.19,68,960,D21196,173,0,Delhi,Delhi,1,0,0,1.0061848392415933,0,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX140001,C10785,7220.63,2026-08-13 14:03:40,4533.09,75,492,D20785,178,0,Hyderabad,Hyderabad,1,0,0,1.5928715291335491,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX132914,C10787,1347.17,2026-08-13 14:04:01,1076.68,210,133,D20787,333,0,Pune,Pune,1,0,0,1.2512259910093992,0,0,0,0,Credit Card,Food & Beverage,1,0,0,0,0,0,1,0,0,0
TX118874,C10731,2030.48,2026-08-13 14:04:38,1436.49,237,605,D20731,355,0,Hyderabad,Hyderabad,1,0,0,1.413500964155685,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX107915,C10349,10332.32,2026-08-13 14:05:07,10055.39,202,828,D20349,182,0,Kolkata,Kolkata,2,0,0,1.0275404534284598,0,0,0,0,Credit Card,Electronics,1,0,0,0,1,0,0,0,0,0
TX106609,C10025,7262.7,2026-08-13 14:05:31,5361.45,74,530,D20025,40,0,Delhi,Delhi,1,0,0,1.3546148896287384,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX149361,C10424,1692.78,2026-08-13 14:05:59,1685.51,242,26,D20424,202,0,Pune,Pune,1,0,0,1.0043132345699521,0,0,0,1,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX100105,C10675,4196.07,2026-08-13 14:07:49,6122.44,242,952,D20675,108,0,Chennai,Chennai,3,0,0,0.6853591051933543,0,0,0,0,Credit Card,Services,1,0,0,0,0,0,0,0,1,0
TX116682,C10208,3338.08,2026-08-13 14:08:37,2298.48,39,768,D90991,0,1,Chennai,Chennai,1,0,0,1.4522989105843862,0,0,0,0,Debit Card,Travel,0,1,0,0,0,0,0,0,0,1
TX106316,C10481,776.34,2026-08-13 14:08:41,1103.11,128,318,D20481,216,0,Chennai,Chennai,1,0,0,0.7037738756787628,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX101947,C10623,1457.53,2026-08-13 14:10:45,994.71,14,787,D20623,339,0,Mumbai,Chennai,1,0,0,1.4652813382794985,1,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX140788,C11393,1961.2,2026-08-13 14:12:36,2654.17,72,760,D21393,167,0,Hyderabad,Hyderabad,1,0,0,0.7389127297799312,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX143812,C10396,2134.8,2026-08-13 14:12:53,1953.97,250,515,D20396,121,0,Ahmedabad,Ahmedabad,1,0,0,1.0925449213652205,0,0,0,0,Credit Card,Retail,1,0,0,0,0,0,0,1,0,0
TX146757,C10697,1213.08,2026-08-13 14:14:00,899.61,120,1165,D20697,252,0,Chennai,Chennai,1,0,0,1.3484509954313535,0,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX132801,C11064,2186.67,2026-08-13 14:15:22,2472.57,282,445,D21064,99,0,Mumbai,Mumbai,1,0,0,0.8843713221465924,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX127071,C11448,4590.8,2026-08-13 14:15:32,5769.58,39,54,D21448,242,0,Pune,Pune,1,0,0,0.7956905008683475,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX135482,C11214,3386.68,2026-08-13 14:16:11,3136.03,187,405,D21214,105,0,Chennai,Chennai,1,0,0,1.0799258935660692,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX126265,C11342,1204.23,2026-08-13 14:16:49,1746.42,193,805,D21342,56,0,Chennai,Chennai,1,0,0,0.6895420345621328,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX115260,C10533,4097.33,2026-08-13 14:16:54,3798.58,99,1019,D20533,68,0,Delhi,Delhi,1,0,0,1.078647810497607,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX136830,C11167,897.77,2026-08-13 14:17:19,1043.66,131,1029,D21167,61,0,Delhi,Delhi,3,0,0,0.860213096219075,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX147187,C10217,5331.28,2026-08-13 14:18:17,7312.92,204,676,D20217,128,0,Hyderabad,Hyderabad,1,0,0,0.7290220595876886,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX123246,C10269,51975.77,2026-08-13 14:19:11,1833.38,246,1075,D98852,0,1,Delhi,Hyderabad,1,0,1,28.349698371314183,1,0,0,0,Credit Card,Electronics,1,0,0,0,1,0,0,0,0,0
TX137476,C11117,8075.49,2026-08-13 14:20:26,9980.48,82,55,D21117,231,0,Hyderabad,Hyderabad,1,0,0,0.8091284186732502,0,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX103946,C11017,6609.45,2026-08-13 14:22:18,9666.24,256,529,D21017,276,0,Delhi,Delhi,1,0,0,0.6837663869301818,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX114619,C11378,2916.45,2026-08-13 14:23:37,3063.03,258,703,D21378,138,0,Hyderabad,Hyderabad,1,0,0,0.952145424628554,0,0,0,0,Debit Card,Entertainment,0,1,0,0,0,1,0,0,0,0
TX100441,C10539,3836.77,2026-08-13 14:23:49,5448.37,91,406,D20539,362,0,Hyderabad,Hyderabad,1,0,0,0.7042051108863752,0,0,0,0,Debit Card,Entertainment,0,1,0,0,0,1,0,0,0,0
TX142541,C10336,6105.49,2026-08-13 14:24:13,7248.62,137,745,D20336,174,0,Chennai,Kolkata,1,0,0,0.8422968785782673,1,0,0,0,Debit Card,Entertainment,0,1,0,0,0,1,0,0,0,0
TX134281,C11340,2517.79,2026-08-13 14:26:16,3900.67,114,709,D21340,33,0,Pune,Pune,1,0,0,0.6454762899706973,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX100842,C11255,2295.47,2026-08-13 14:27:04,2313.1,127,541,D21255,86,0,Chennai,Chennai,1,0,0,0.9923781937659417,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX128133,C11204,1194.28,2026-08-13 14:28:21,1196.71,53,580,D21204,363,0,Pune,Pune,1,1,0,0.9979694328617627,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX121009,C10711,1823.03,2026-08-13 14:28:34,1902.64,192,122,D20711,60,0,Ahmedabad,Ahmedabad,1,0,0,0.9581581381659168,0,0,0,0,Debit Card,Services,0,1,0,0,0,0,0,0,1,0
TX142566,C11484,3780.0,2026-08-13 14:30:37,2021.92,24,533,D21484,192,0,Delhi,Delhi,1,0,0,1.8695101685526627,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX118543,C11092,1273.04,2026-08-13 14:32:49,1509.6,28,735,D21092,127,0,Kolkata,Kolkata,1,0,0,0.8432962374138845,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX101545,C10389,752.87,2026-08-13 14:32:54,554.11,82,408,D20389,135,0,Hyderabad,Hyderabad,1,1,0,1.3587013408889932,0,0,0,0,Credit Card,Entertainment,1,0,0,0,0,1,0,0,0,0
TX139416,C10377,689.15,2026-08-13 14:32:59,702.77,24,506,D20377,79,0,Pune,Pune,2,0,0,0.980619548358638,0,0,0,0,Net Banking,Entertainment,0,0,1,0,0,1,0,0,0,0
TX135651,C11371,2835.15,2026-08-13 14:34:41,3725.14,117,853,D92410,0,1,Bengaluru,Bengaluru,1,0,0,0.7610854894044251,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX136907,C11151,3443.59,2026-08-13 14:35:38,2918.14,162,286,D21151,262,0,Chennai,Chennai,1,0,0,1.180063328010308,0,0,0,0,Debit Card,Services,0,1,0,0,0,0,0,0,1,0
TX112961,C11048,2717.57,2026-08-13 14:39:22,4960.42,33,1037,D21048,103,0,Pune,Pune,1,0,0,0.5478507868285347,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX120328,C10740,4527.44,2026-08-13 14:39:43,2863.07,161,582,D20740,284,0,Kolkata,Kolkata,1,0,0,1.5813235443073341,0,0,0,0,Credit Card,Food & Beverage,1,0,0,0,0,0,1,0,0,0
TX148059,C10814,744.42,2026-08-13 14:42:12,697.27,285,1022,D20814,122,0,Chennai,Chennai,1,0,0,1.0676208642276306,0,0,0,0,Credit Card,Entertainment,1,0,0,0,0,1,0,0,0,0
TX130988,C10319,8678.92,2026-08-13 14:42:42,12079.92,297,1041,D20319,141,0,Mumbai,Delhi,1,0,0,0.7184584003867576,1,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX105139,C10092,3625.02,2026-08-13 14:44:55,3363.59,160,971,D20092,47,0,Mumbai,Mumbai,2,0,0,1.077723503756403,0,0,0,0,Debit Card,Electronics,0,1,0,0,1,0,0,0,0,0
TX115860,C10084,4334.77,2026-08-13 14:45:07,4890.23,26,167,D20084,304,0,Chennai,Chennai,1,0,0,0.8864143404297959,0,0,0,0,Credit Card,Retail,1,0,0,0,0,0,0,1,0,0
TX148722,C11363,697.02,2026-08-13 14:47:28,835.66,236,735,D21363,207,0,Bengaluru,Bengaluru,1,0,0,0.8340952061843333,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX119001,C11306,1959.01,2026-08-13 14:47:31,1873.71,196,1109,D21306,77,0,Ahmedabad,Ahmedabad,1,0,0,1.0455246542954886,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX144848,C10395,7103.95,2026-08-13 14:47:31,5827.23,116,235,D20395,287,0,Ahmedabad,Ahmedabad,2,0,0,1.2190955222292583,0,0,0,0,Credit Card,Retail,1,0,0,0,0,0,0,1,0,0
TX108453,C10134,4353.07,2026-08-13 14:48:41,3389.0,224,858,D20134,202,0,Mumbai,Mumbai,1,0,0,1.2844703452345825,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX111174,C10403,6728.24,2026-08-13 14:49:06,7259.14,107,961,D20403,315,0,Mumbai,Mumbai,1,0,0,0.9268646148166311,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX118708,C10068,3279.06,2026-08-13 14:49:11,7420.32,18,1132,D20068,261,0,Bengaluru,Bengaluru,1,0,0,0.4419027750824762,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX114673,C10635,7006.09,2026-08-13 14:50:21,4468.43,95,519,D20635,334,0,Delhi,Delhi,1,0,0,1.567908639052195,0,0,0,0,Credit Card,Travel,1,0,0,0,0,0,0,0,0,1
TX126847,C10735,1520.66,2026-08-13 14:51:57,910.86,208,501,D20735,164,0,Mumbai,Mumbai,1,0,0,1.6694771973739104,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX126628,C10195,1282.61,2026-08-13 14:52:16,1327.6,10,60,D20195,56,0,Ahmedabad,Ahmedabad,1,0,0,0.9661117806568243,0,0,0,0,Debit Card,Food & Beverage,0,1,0,0,0,0,1,0,0,0
TX125437,C11347,2315.68,2026-08-13 14:53:19,1753.03,246,546,D21347,308,0,Kolkata,Kolkata,2,0,0,1.3209585688778855,0,0,0,0,Credit Card,Electronics,1,0,0,0,1,0,0,0,0,0
TX149624,C10493,3668.33,2026-08-13 14:53:26,3231.85,271,304,D20493,273,0,Pune,Pune,1,0,0,1.1350557730092672,0,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX102893,C10173,3590.33,2026-08-13 14:55:31,3477.88,23,1176,D20173,79,0,Chennai,Chennai,1,0,0,1.0323329154542422,0,0,0,0,Debit Card,Entertainment,0,1,0,0,0,1,0,0,0,0
TX102952,C11359,1979.77,2026-08-13 14:56:15,2495.53,262,1176,D21359,321,0,Ahmedabad,Ahmedabad,1,0,0,0.7933264677242909,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX133093,C11251,3990.39,2026-08-13 14:58:21,3243.64,152,625,D21251,126,0,Pune,Pune,2,0,0,1.2302197531168688,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX106168,C11367,878.44,2026-08-13 14:58:31,811.88,190,320,D21367,193,0,Pune,Pune,1,0,0,1.081982558998867,0,0,0,0,Credit Card,Retail,1,0,0,0,0,0,0,1,0,0
TX114543,C11103,3532.66,2026-08-13 14:58:32,4011.41,163,228,D21103,109,0,Delhi,Delhi,1,0,0,0.8806529374957932,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX104279,C11317,1797.2,2026-08-13 14:59:02,2393.72,165,896,D21317,85,0,Pune,Pune,2,0,0,0.7507979212272112,0,0,0,0,Credit Card,Travel,1,0,0,0,0,0,0,0,0,1
TX107193,C11299,4681.97,2026-08-13 14:59:02,3604.76,141,1105,D21299,245,0,Kolkata,Kolkata,2,0,0,1.2988298804913503,0,0,0,0,Credit Card,Travel,1,0,0,0,0,0,0,0,0,1
TX138030,C11350,3282.41,2026-08-13 14:59:19,4705.66,19,161,D21350,318,0,Hyderabad,Hyderabad,2,0,0,0.6975450840052192,0,0,0,0,Debit Card,Entertainment,0,1,0,0,0,1,0,0,0,0
TX143762,C10754,3409.76,2026-08-13 14:59:42,4667.65,75,1077,D20754,134,0,Mumbai,Mumbai,1,0,0,0.7305089284757855,0,0,0,0,Credit Card,Electronics,1,0,0,0,1,0,0,0,0,0
TX121651,C10261,525.25,2026-08-13 15:00:25,948.37,282,786,D20261,190,0,Delhi,Delhi,1,0,0,0.5538450182945475,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX103160,C10672,2696.32,2026-08-13 15:00:44,2197.31,133,994,D20672,338,0,Hyderabad,Hyderabad,1,0,0,1.2271004091366262,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX102648,C10100,6832.01,2026-08-13 15:00:53,7030.96,152,1125,D20100,118,0,Pune,Pune,3,0,0,0.9717037218246157,0,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX102583,C10898,92637.0,2026-08-13 15:01:58,6475.34,192,1135,D37266,0,1,Delhi,Chennai,2,0,1,14.306121377410298,1,0,0,0,Credit Card,Electronics,1,0,0,0,1,0,0,0,0,0
TX138395,C11247,2305.32,2026-08-13 15:02:11,1850.28,191,897,D21247,87,0,Kolkata,Kolkata,1,0,0,1.2459303456774111,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX131283,C11418,24980.92,2026-08-13 15:02:30,1589.34,288,723,D94104,0,1,Ahmedabad,Bengaluru,1,1,1,15.717794807907685,1,0,0,0,Credit Card,Electronics,1,0,0,0,1,0,0,0,0,0
TX140062,C10513,2885.47,2026-08-13 15:02:34,5066.9,129,165,D20513,136,0,Ahmedabad,Ahmedabad,1,0,0,0.5694744320985218,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX126761,C11044,5569.99,2026-08-13 15:02:37,3202.75,55,933,D21044,49,0,Bengaluru,Bengaluru,1,0,0,1.7391273124658495,0,0,0,0,Credit Card,Entertainment,1,0,0,0,0,1,0,0,0,0
TX142161,C11204,1156.12,2026-08-13 15:02:57,1196.71,53,580,D21204,318,0,Pune,Pune,1,0,0,0.9660820081724059,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX147231,C10819,1665.14,2026-08-13 15:03:35,1040.34,241,542,D20819,123,0,Kolkata,Kolkata,1,0,0,1.6005728896322358,0,0,0,0,UPI,Electronics,0,0,0,1,1,0,0,0,0,0
TX132337,C10856,3881.27,2026-08-13 15:03:45,4061.17,277,428,D20856,193,0,Ahmedabad,Delhi,1,0,0,0.9557024207309716,1,0,0,0,Net Banking,Entertainment,0,0,1,0,0,1,0,0,0,0
TX116652,C10189,1511.56,2026-08-13 15:04:34,1997.63,292,698,D20189,192,0,Chennai,Chennai,1,0,0,0.7566766618442854,0,0,0,0,Net Banking,Retail,0,0,1,0,0,0,0,1,0,0
TX111617,C10514,8021.73,2026-08-13 15:04:37,6490.07,117,966,D20514,71,0,Bengaluru,Bengaluru,1,0,0,1.2360005362037698,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX143973,C10629,3817.61,2026-08-13 15:04:39,2636.51,112,794,D20629,131,0,Hyderabad,Hyderabad,1,0,0,1.4479785777410288,0,0,0,0,UPI,Services,0,0,0,1,0,0,0,0,1,0
TX131048,C10752,2841.47,2026-08-13 15:05:47,3733.16,125,613,D55794,2,1,Hyderabad,Hyderabad,1,0,0,0.7611433745138166,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX108830,C11423,3901.78,2026-08-13 15:05:57,4364.59,103,384,D21423,273,0,Pune,Kolkata,1,0,0,0.8939625486013577,1,0,0,0,Net Banking,Entertainment,0,0,1,0,0,1,0,0,0,0
TX133986,C10851,3357.63,2026-08-13 15:06:07,3532.6,127,722,D20851,349,0,Mumbai,Mumbai,1,0,0,0.9504699088490065,0,0,0,0,Net Banking,Electronics,0,0,1,0,1,0,0,0,0,0
TX149078,C11066,4172.99,2026-08-13 15:06:09,2963.57,250,572,D21066,198,0,Chennai,Chennai,2,0,0,1.4080956414054668,0,0,0,0,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
TX123705,C10107,1936.88,2026-08-13 15:09:18,1450.48,117,14,D20107,330,0,Mumbai,Mumbai,1,0,0,1.3353372676631186,0,0,0,1,Net Banking,Services,0,0,1,0,0,0,0,0,1,0
TX149290,C10548,1612.98,2026-08-13 15:10:28,3103.73,237,792,D20548,268,0,Bengaluru,Bengaluru,1,0,0,0.5196908236219001,0,0,0,0,Net Banking,Electronics,0,0,1,0,1,0,0,0,0,0
TX103223,C11477,4920.25,2026-08-13 15:10:32,6180.31,292,345,D21477,228,0,Kolkata,Mumbai,1,0,0,0.7961170232561149,1,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX149053,C11412,889.68,2026-08-13 15:10:34,1680.07,115,820,D21412,229,0,Mumbai,Mumbai,1,0,0,0.5295493640145946,0,0,0,0,UPI,Travel,0,0,0,1,0,0,0,0,0,1
TX103247,C10089,2088.11,2026-08-13 15:12:14,1594.54,170,137,D20089,52,0,Chennai,Chennai,1,0,0,1.3095375468787238,0,0,0,0,UPI,Retail,0,0,0,1,0,0,0,1,0,0
TX103990,C10231,2076.41,2026-08-13 15:12:28,2362.67,163,535,D20231,52,0,Bengaluru,Bengaluru,1,0,0,0.878840464389864,0,0,0,0,Credit Card,Electronics,1,0,0,0,1,0,0,0,0,0
TX139327,C11082,1592.07,2026-08-13 15:12:37,2015.29,52,1122,D21082,85,0,Ahmedabad,Ahmedabad,2,0,0,0.7899954845208381,0,0,0,0,Debit Card,Services,0,1,0,0,0,0,0,0,1,0
TX128341,C11279,6008.42,2026-08-13 15:12:46,5756.78,37,1082,D21279,132,0,Kolkata,Kolkata,1,1,0,1.0437119361865488,0,0,0,0,Credit Card,Electronics,1,0,0,0,1,0,0,0,0,0
TX142856,C10666,7856.16,2026-08-13 15:13:07,10872.23,158,661,D20666,284,0,Chennai,Chennai,1,0,0,0.7225895699410333,0,0,0,0,UPI,Food & Beverage,0,0,0,1,0,0,1,0,0,0
TX132429,C11004,995.93,2026-08-13 15:13:48,1096.48,232,12,D21004,42,0,Kolkata,Kolkata,1,0,0,0.9082974609660003,0,0,0,1,UPI,Entertainment,0,0,0,1,0,1,0,0,0,0
